2022-05-26 13:05:227 INFO  ManageDriver :33 - Launching Chrome Browser
2022-05-26 15:05:856 INFO  ProductPage :32 - Sending text to Quantity : 3 to [[ChromeDriver: chrome on WINDOWS (d8de2a1cbdee2195ecee3c6d4ec7973a)] -> xpath: //input[@id='quantity_wanted']]
2022-05-26 15:05:904 INFO  ProductPage :42 - Clicking on Add to Cart [[ChromeDriver: chrome on WINDOWS (d8de2a1cbdee2195ecee3c6d4ec7973a)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-26 15:05:955 INFO  ProductPage :47 - Clicking on Close button [[ChromeDriver: chrome on WINDOWS (d8de2a1cbdee2195ecee3c6d4ec7973a)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-26 15:05:554 INFO  ManageDriver :33 - Launching Chrome Browser
2022-05-26 15:05:343 INFO  HomePage :60 - Clicking on Sign In [[ChromeDriver: chrome on WINDOWS (ccc2451f8c13b34073281f81cc4943aa)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-26 15:05:428 INFO  AuthPage :171 - Sending emailaddress Lalit123@gmail.com to [[ChromeDriver: chrome on WINDOWS (ccc2451f8c13b34073281f81cc4943aa)] -> xpath: //input[@id='email']]
2022-05-26 15:05:505 INFO  AuthPage :176 - Sending password Lalit0123 to [[ChromeDriver: chrome on WINDOWS (ccc2451f8c13b34073281f81cc4943aa)] -> xpath: //input[@id='passwd']]
2022-05-26 15:05:80 INFO  AuthPage :143 - Clicking on Sign IN [[ChromeDriver: chrome on WINDOWS (ccc2451f8c13b34073281f81cc4943aa)] -> xpath: //button[@id='SubmitLogin']]
2022-05-26 15:05:995 INFO  MyAccountPage :187 - Click on Contact Us Button[[ChromeDriver: chrome on WINDOWS (ccc2451f8c13b34073281f81cc4943aa)] -> xpath: //div[@id='contact-link']/a]
2022-05-26 15:05:68 INFO  ContactPage :40 - Selecting Customer Service from drop down : [[ChromeDriver: chrome on WINDOWS (ccc2451f8c13b34073281f81cc4943aa)] -> xpath: //select[@id='id_contact']]
2022-05-26 15:05:950 INFO  ManageDriver :33 - Launching Chrome Browser
2022-05-26 15:05:809 INFO  HomePage :60 - Clicking on Sign In [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-26 15:05:912 INFO  AuthPage :171 - Sending emailaddress Lalit1234@gmail.com to [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //input[@id='email']]
2022-05-26 15:05:979 INFO  AuthPage :176 - Sending password Lalit0123 to [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //input[@id='passwd']]
2022-05-26 15:05:997 INFO  AuthPage :143 - Clicking on Sign IN [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //button[@id='SubmitLogin']]
2022-05-26 15:05:691 INFO  MyAccountPage :117 - Mouse Hover to Dresses from Top Menu :[[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-26 15:05:679 INFO  MyAccountPage :122 - Click on Casual Dress :[[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //li/h5/a[@class='subcategory-name' and contains(text(),'Casual Dresses')]]
2022-05-26 15:05:139 INFO  CommonPage :30 - Entering Printed Dress Account[[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //ul[@class='product_list grid row']//a[@class='product-name' and contains(text(),'Printed Dress')]]
2022-05-26 15:05:156 INFO  ProductPage :37 - Clearing Quantity [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //input[@id='quantity_wanted']]
2022-05-26 15:05:203 INFO  ProductPage :32 - Sending text to Quantity : 2 to [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //input[@id='quantity_wanted']]
2022-05-26 15:05:255 INFO  ProductPage :42 - Clicking on Add to Cart [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-26 15:05:314 INFO  ProductPage :47 - Clicking on Close button [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-26 15:05:550 INFO  MyAccountPage :127 - MouseHover on Women Tab :[[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-26 15:05:728 INFO  MyAccountPage :132 - Click on Top Tab :[[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //li/h5/a[@class='subcategory-name' and contains(text(),'Tops')]]
2022-05-26 15:05:159 INFO  CommonPage :35 - Entering Faced Short Sleeve T-Shirts[[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //ul[@class='product_list grid row']//a[@class='product-name' and contains(text(),'Faded Short Sleeve T-shirts')]]
2022-05-26 15:05:175 INFO  ProductPage :37 - Clearing Quantity [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //input[@id='quantity_wanted']]
2022-05-26 15:05:220 INFO  ProductPage :32 - Sending text to Quantity : 3 to [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //input[@id='quantity_wanted']]
2022-05-26 15:05:268 INFO  ProductPage :42 - Clicking on Add to Cart [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-26 15:05:317 INFO  ProductPage :47 - Clicking on Close button [[ChromeDriver: chrome on WINDOWS (44beec82d3e42d0c932e37dbab03ca17)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-26 15:05:170 INFO  ManageDriver :33 - Launching Chrome Browser
2022-05-26 15:05:73 INFO  HomePage :60 - Clicking on Sign In [[ChromeDriver: chrome on WINDOWS (ab2891e35e782ea9be4b1c49a49eda5c)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-26 15:05:147 INFO  AuthPage :171 - Sending emailaddress Lalit1234@gmail.com to [[ChromeDriver: chrome on WINDOWS (ab2891e35e782ea9be4b1c49a49eda5c)] -> xpath: //input[@id='email']]
2022-05-26 15:05:216 INFO  AuthPage :176 - Sending password Lalit0123 to [[ChromeDriver: chrome on WINDOWS (ab2891e35e782ea9be4b1c49a49eda5c)] -> xpath: //input[@id='passwd']]
2022-05-26 15:05:306 INFO  AuthPage :143 - Clicking on Sign IN [[ChromeDriver: chrome on WINDOWS (ab2891e35e782ea9be4b1c49a49eda5c)] -> xpath: //button[@id='SubmitLogin']]
2022-05-26 15:05:368 INFO  MyAccountPage :187 - Click on Contact Us Button[[ChromeDriver: chrome on WINDOWS (ab2891e35e782ea9be4b1c49a49eda5c)] -> xpath: //div[@id='contact-link']/a]
2022-05-26 15:05:452 INFO  ContactPage :40 - Selecting Customer Service from drop down : [[ChromeDriver: chrome on WINDOWS (ab2891e35e782ea9be4b1c49a49eda5c)] -> xpath: //select[@id='id_contact']]
2022-05-27 13:05:113 INFO  ManageDriver :33 - Launching Chrome Browser
2022-05-27 13:05:972 INFO  HomePage :60 - Clicking on Sign In [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-27 13:05:100 INFO  AuthPage :171 - Sending emailaddress Lalit12340@gmail.com to [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //input[@id='email']]
2022-05-27 13:05:176 INFO  AuthPage :176 - Sending password Lalit0123 to [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //input[@id='passwd']]
2022-05-27 13:05:51 INFO  AuthPage :143 - Clicking on Sign IN [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //button[@id='SubmitLogin']]
2022-05-27 13:05:117 INFO  MyAccountPage :117 - Mouse Hover to Dresses from Top Menu :[[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-27 13:05:913 INFO  MyAccountPage :122 - Click on Casual Dress :[[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //li/h5/a[@class='subcategory-name' and contains(text(),'Casual Dresses')]]
2022-05-27 13:05:832 INFO  CommonPage :30 - Entering Printed Dress Account[[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //ul[@class='product_list grid row']//a[@class='product-name' and contains(text(),'Printed Dress')]]
2022-05-27 13:05:850 INFO  ProductPage :37 - Clearing Quantity [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 13:05:897 INFO  ProductPage :32 - Sending text to Quantity : 2 to [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 13:05:957 INFO  ProductPage :42 - Clicking on Add to Cart [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-27 13:05:15 INFO  ProductPage :47 - Clicking on Close button [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-27 13:05:847 INFO  MyAccountPage :127 - MouseHover on Women Tab :[[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-27 13:05:46 INFO  MyAccountPage :132 - Click on Top Tab :[[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //li/h5/a[@class='subcategory-name' and contains(text(),'Tops')]]
2022-05-27 13:05:232 INFO  CommonPage :35 - Entering Faced Short Sleeve T-Shirts[[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //ul[@class='product_list grid row']//a[@class='product-name' and contains(text(),'Faded Short Sleeve T-shirts')]]
2022-05-27 13:05:245 INFO  ProductPage :37 - Clearing Quantity [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 13:05:291 INFO  ProductPage :32 - Sending text to Quantity : 3 to [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 13:05:339 INFO  ProductPage :42 - Clicking on Add to Cart [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-27 13:05:382 INFO  ProductPage :47 - Clicking on Close button [[ChromeDriver: chrome on WINDOWS (eb1e4df980add40ca3305439af4f8076)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-27 13:05:465 INFO  ManageDriver :33 - Launching Chrome Browser
2022-05-27 13:05:93 INFO  ManageDriver :33 - Launching Chrome Browser
2022-05-27 13:05:523 INFO  HomePage :60 - Clicking on Sign In [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-27 13:05:642 INFO  AuthPage :171 - Sending emailaddress Lalit12340@gmail.com to [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //input[@id='email']]
2022-05-27 13:05:725 INFO  AuthPage :176 - Sending password Lalit0123 to [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //input[@id='passwd']]
2022-05-27 13:05:374 INFO  AuthPage :143 - Clicking on Sign IN [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //button[@id='SubmitLogin']]
2022-05-27 13:05:948 INFO  MyAccountPage :124 - Click on Dresses from Top Menu :[[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-27 13:05:479 INFO  MyAccountPage :136 - Click on Casual Dresses from Sub Category Menu :[[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //li/h5/a[@class='subcategory-name' and contains(text(),'Casual Dresses')]]
2022-05-27 13:05:411 INFO  CommonPage :31 - Entering Printed Dress Account[[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //ul[@class='product_list grid row']//a[@class='product-name' and contains(text(),'Printed Dress')]]
2022-05-27 13:05:429 INFO  ProductPage :52 - Get Product Ref text : [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //p[@id='product_reference']/span]
2022-05-27 13:05:455 INFO  ProductPage :36 - Sending text to Quantity : 2 to [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 13:05:540 INFO  ProductPage :42 - Clicking on Add to Cart [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-27 13:05:587 INFO  ProductPage :47 - Clicking on Close button [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-27 13:05:57 INFO  MyAccountPage :129 - Click on Women from Top Menu :[[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-27 13:05:296 INFO  MyAccountPage :141 - Click on Women from Top Menu :[[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //li/h5/a[@class='subcategory-name' and contains(text(),'Tops')]]
2022-05-27 13:05:350 INFO  CommonPage :35 - Entering Faced Short Sleeve T-Shirts[[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //ul[@class='product_list grid row']//a[@class='product-name' and contains(text(),'Faded Short Sleeve T-shirts')]]
2022-05-27 13:05:366 INFO  ProductPage :52 - Get Product Ref text : [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //p[@id='product_reference']/span]
2022-05-27 13:05:395 INFO  ProductPage :36 - Sending text to Quantity : 3 to [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 13:05:487 INFO  ProductPage :42 - Clicking on Add to Cart [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-27 13:05:534 INFO  ProductPage :47 - Clicking on Close button [[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-27 13:05:683 INFO  MyAccountPage :152 - Mouse Hover on Shopping Cart :[[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //header/div[3]/div[1]/div[1]/div[3]/div[1]/a[1]]
2022-05-27 13:05:684 INFO  MyAccountPage :153 - Click on Shopping Cart :[[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //p/a/span[contains(text(),'Check out')]]
2022-05-27 13:05:243 INFO  MyAccountPage :176 - Click on proceed to checkout :[[ChromeDriver: chrome on WINDOWS (b824bf9f783cf32381cc9fd324f08a1e)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/p[2]/a[1]/span[1]]
2022-05-27 13:05:07 INFO  ManageDriver :33 - Launching Chrome Browser
2022-05-27 13:05:280 INFO  HomePage :60 - Clicking on Sign In [[ChromeDriver: chrome on WINDOWS (99f4f938a84203b1250f3830b157d32b)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-27 13:05:451 INFO  ManageDriver :33 - Launching Chrome Browser
2022-05-27 13:05:845 INFO  HomePage :60 - Clicking on Sign In [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-27 13:05:936 INFO  AuthPage :171 - Sending emailaddress Lalit12340@gmail.com to [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //input[@id='email']]
2022-05-27 13:05:03 INFO  AuthPage :176 - Sending password Lalit0123 to [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //input[@id='passwd']]
2022-05-27 13:05:38 INFO  AuthPage :143 - Clicking on Sign IN [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //button[@id='SubmitLogin']]
2022-05-27 13:05:423 INFO  MyAccountPage :124 - Click on Dresses from Top Menu :[[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-27 13:05:237 INFO  MyAccountPage :136 - Click on Casual Dresses from Sub Category Menu :[[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //li/h5/a[@class='subcategory-name' and contains(text(),'Casual Dresses')]]
2022-05-27 13:05:870 INFO  CommonPage :31 - Entering Printed Dress Account[[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //ul[@class='product_list grid row']//a[@class='product-name' and contains(text(),'Printed Dress')]]
2022-05-27 13:05:886 INFO  ProductPage :52 - Get Product Ref text : [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //p[@id='product_reference']/span]
2022-05-27 13:05:926 INFO  ProductPage :36 - Sending text to Quantity : 2 to [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 13:05:17 INFO  ProductPage :42 - Clicking on Add to Cart [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-27 13:05:72 INFO  ProductPage :47 - Clicking on Close button [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-27 13:05:169 INFO  MyAccountPage :129 - Click on Women from Top Menu :[[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-27 13:05:552 INFO  MyAccountPage :141 - Click on Women from Top Menu :[[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //li/h5/a[@class='subcategory-name' and contains(text(),'Tops')]]
2022-05-27 13:05:364 INFO  CommonPage :35 - Entering Faced Short Sleeve T-Shirts[[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //ul[@class='product_list grid row']//a[@class='product-name' and contains(text(),'Faded Short Sleeve T-shirts')]]
2022-05-27 13:05:386 INFO  ProductPage :52 - Get Product Ref text : [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //p[@id='product_reference']/span]
2022-05-27 13:05:416 INFO  ProductPage :36 - Sending text to Quantity : 3 to [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 13:05:499 INFO  ProductPage :42 - Clicking on Add to Cart [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-27 13:05:551 INFO  ProductPage :47 - Clicking on Close button [[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-27 13:05:120 INFO  MyAccountPage :152 - Mouse Hover on Shopping Cart :[[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //header/div[3]/div[1]/div[1]/div[3]/div[1]/a[1]]
2022-05-27 13:05:122 INFO  MyAccountPage :153 - Click on Shopping Cart :[[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //p/a/span[contains(text(),'Check out')]]
2022-05-27 13:05:861 INFO  MyAccountPage :176 - Click on proceed to checkout :[[ChromeDriver: chrome on WINDOWS (7c3fea1b89f5206dc757362872317853)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/p[2]/a[1]/span[1]]
2022-05-27 14:05:600 INFO  ManageDriver :33 - Launching Chrome Browser
2022-05-27 14:05:239 INFO  HomePage :60 - Clicking on Sign In [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-27 14:05:364 INFO  AuthPage :171 - Sending emailaddress Lalit12340@gmail.com to [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //input[@id='email']]
2022-05-27 14:05:438 INFO  AuthPage :176 - Sending password Lalit0123 to [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //input[@id='passwd']]
2022-05-27 14:05:553 INFO  AuthPage :143 - Clicking on Sign IN [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //button[@id='SubmitLogin']]
2022-05-27 14:05:47 INFO  MyAccountPage :124 - Click on Dresses from Top Menu :[[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-27 14:05:278 INFO  MyAccountPage :136 - Click on Casual Dresses from Sub Category Menu :[[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //li/h5/a[@class='subcategory-name' and contains(text(),'Casual Dresses')]]
2022-05-27 14:05:538 INFO  CommonPage :31 - Entering Printed Dress Account[[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //ul[@class='product_list grid row']//a[@class='product-name' and contains(text(),'Printed Dress')]]
2022-05-27 14:05:554 INFO  ProductPage :52 - Get Product Ref text : [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //p[@id='product_reference']/span]
2022-05-27 14:05:582 INFO  ProductPage :36 - Sending text to Quantity : 2 to [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 14:05:655 INFO  ProductPage :42 - Clicking on Add to Cart [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-27 14:05:721 INFO  ProductPage :47 - Clicking on Close button [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-27 14:05:938 INFO  MyAccountPage :129 - Click on Women from Top Menu :[[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //header/div[3]/div[1]/div[1]/div[6]/ul[1]/li[2]/a[1]]
2022-05-27 14:05:147 INFO  MyAccountPage :141 - Click on Women from Top Menu :[[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //li/h5/a[@class='subcategory-name' and contains(text(),'Tops')]]
2022-05-27 14:05:797 INFO  CommonPage :35 - Entering Faced Short Sleeve T-Shirts[[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //ul[@class='product_list grid row']//a[@class='product-name' and contains(text(),'Faded Short Sleeve T-shirts')]]
2022-05-27 14:05:814 INFO  ProductPage :52 - Get Product Ref text : [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //p[@id='product_reference']/span]
2022-05-27 14:05:834 INFO  ProductPage :36 - Sending text to Quantity : 3 to [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //input[@id='quantity_wanted']]
2022-05-27 14:05:909 INFO  ProductPage :42 - Clicking on Add to Cart [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //span[contains(text(),'Add to cart')]]
2022-05-27 14:05:975 INFO  ProductPage :47 - Clicking on Close button [[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //header/div[3]/div[1]/div[1]/div[4]/div[1]/div[1]/span[1]]
2022-05-27 14:05:885 INFO  MyAccountPage :152 - Mouse Hover on Shopping Cart :[[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //header/div[3]/div[1]/div[1]/div[3]/div[1]/a[1]]
2022-05-27 14:05:886 INFO  MyAccountPage :153 - Click on Shopping Cart :[[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //p/a/span[contains(text(),'Check out')]]
2022-05-27 14:05:491 INFO  MyAccountPage :176 - Click on proceed to checkout :[[ChromeDriver: chrome on WINDOWS (ad396f88627d4a4073b8804d248006d4)] -> xpath: //body[1]/div[1]/div[2]/div[1]/div[3]/div[1]/p[2]/a[1]/span[1]]
2022-05-27 14:05:814 INFO  ManageDriver :33 - Launching Chrome Browser
2022-05-27 14:05:441 INFO  HomePage :60 - Clicking on Sign In [[ChromeDriver: chrome on WINDOWS (e72ff265452d588694f40fc84bed212e)] -> xpath: //a[contains(text(),'Sign in')]]
2022-05-27 14:05:599 INFO  AuthPage :171 - Sending emailaddress Lalit12340@gmail.com to [[ChromeDriver: chrome on WINDOWS (e72ff265452d588694f40fc84bed212e)] -> xpath: //input[@id='email']]
2022-05-27 14:05:701 INFO  AuthPage :176 - Sending password Lalit0123 to [[ChromeDriver: chrome on WINDOWS (e72ff265452d588694f40fc84bed212e)] -> xpath: //input[@id='passwd']]
2022-05-27 14:05:506 INFO  AuthPage :143 - Clicking on Sign IN [[ChromeDriver: chrome on WINDOWS (e72ff265452d588694f40fc84bed212e)] -> xpath: //button[@id='SubmitLogin']]
